institution_id,period_id,disorder_index,field_id
4210088923,0,0.0535524920466596,6
4210088923,1,0.19646365422396855,6
4210088923,2,0.09047619047619047,6
4210088923,3,0.40324118207816967,6
4210089162,0,0.3266171792152704,6
4210089162,1,0.3192534381139489,6
4210089162,2,0.5076190476190476,6
4210089162,3,0.35271687321258344,6
4210089330,0,,6
4210089330,1,,6
4210089330,2,0.18476190476190477,6
4210089330,3,0.028598665395614873,6
4210089431,0,,6
4210089431,1,,6
4210089431,2,0.13238095238095238,6
4210089431,3,0.028598665395614873,6
4210089486,0,0.35737009544008486,6
4210089486,1,0.15225933202357564,6
4210089486,2,0.23714285714285716,6
4210089486,3,0.5262154432793136,6
4210089489,0,0.6044538706256628,6
4210089489,1,0.6434184675834971,6
4210089489,2,0.7047619047619048,6
4210089489,3,0.669208770257388,6
4210089612,0,0.6352067868504772,6
4210089612,1,0.762278978388998,6
4210089612,2,0.6390476190476191,6
4210089612,3,0.778836987607245,6
4210089954,0,0.48303287380699894,6
4210089954,1,0.5166994106090373,6
4210089954,2,0.6514285714285715,6
4210089954,3,0.31839847473784555,6
4210090236,0,,6
4210090236,1,,6
4210090236,2,0.1438095238095238,6
4210090236,3,0.17159199237368922,6
4210090317,0,0.0535524920466596,6
4210090317,1,0.1807465618860511,6
4210090317,2,0.2904761904761905,6
4210090317,3,0.028598665395614873,6
4210090529,0,,6
4210090529,1,0.11198428290766209,6
4210090529,2,0.10952380952380952,6
4210090529,3,0.10009532888465204,6
4210090567,0,0.0535524920466596,6
4210090567,1,0.17779960707269155,6
4210090567,2,0.15333333333333332,6
4210090567,3,0.35843660629170637,6
4210090807,0,,6
4210090807,1,,6
4210090807,2,,6
4210090807,3,0.028598665395614873,6
4210090916,0,0.3584305408271474,6
4210090916,1,0.4106090373280943,6
4210090916,2,0.6866666666666666,6
4210090916,3,0.07912297426120114,6
4210091634,0,,6
4210091634,1,0.1581532416502947,6
4210091634,2,0.02,6
4210091634,3,,6
4210091794,0,0.2651113467656416,6
4210091794,1,0.2504911591355599,6
4210091794,2,0.54,6
4210091794,3,0.572926596758818,6
4210091810,0,0.42629904559915166,6
4210091810,1,0.28388998035363455,6
4210091810,2,0.3295238095238095,6
4210091810,3,0.5204957102001907,6
4210091812,0,0.4178154825026511,6
4210091812,1,0.5510805500982319,6
4210091812,2,0.5895238095238096,6
4210091812,3,0.31935176358436607,6
4210092882,0,0.4634146341463415,6
4210092882,1,0.4037328094302554,6
4210092882,2,0.22,6
4210092882,3,0.22878932316491898,6
4210093233,0,0.0535524920466596,6
4210093233,1,0.2632612966601179,6
4210093233,2,0.02,6
4210093233,3,0.028598665395614873,6
4210094059,0,,6
4210094059,1,,6
4210094059,2,,6
4210094059,3,0.028598665395614873,6
4210094360,0,0.11558854718981973,6
4210094360,1,0.2544204322200393,6
4210094360,2,0.520952380952381,6
4210094360,3,0.5290753098188751,6
4210094549,0,0.0535524920466596,6
4210094549,1,0.04273084479371316,6
4210094549,2,0.06,6
4210094549,3,0.028598665395614873,6
4210094889,0,0.2492046659597031,6
4210094889,1,0.08644400785854617,6
4210094889,2,0.04,6
4210094889,3,0.05910390848427073,6
4210094901,0,0.41251325556733826,6
4210094901,1,0.2779960707269155,6
4210094901,2,0.2057142857142857,6
4210094901,3,0.567206863679695,6
4210094981,0,0.0535524920466596,6
4210094981,1,0.19842829076620824,6
4210094981,2,0.5723809523809524,6
4210094981,3,0.22974261201143947,6
4210095140,0,0.0535524920466596,6
4210095140,1,0.04273084479371316,6
4210095140,2,0.0419047619047619,6
4210095140,3,0.3393708293612965,6
4210095266,0,0.32025450689289503,6
4210095266,1,0.45972495088408644,6
4210095266,2,0.0980952380952381,6
4210095266,3,0.3374642516682555,6
4210095624,0,,6
4210095624,1,0.04273084479371316,6
4210095624,2,0.08857142857142856,6
4210095624,3,0.449952335557674,6
4210095851,0,0.22799575821845175,6
4210095851,1,0.28585461689587427,6
4210095851,2,0.39904761904761904,6
4210095851,3,0.23164918970448045,6
4210096018,0,0.5344644750795334,6
4210096018,1,0.6915520628683693,6
4210096018,2,0.6095238095238096,6
4210096018,3,0.7073403241182078,6
4210096275,0,0.0535524920466596,6
4210096275,1,0.2554027504911591,6
4210096275,2,0.07333333333333333,6
4210096275,3,0.3098188751191611,6
4210096498,0,,6
4210096498,1,0.22396856581532418,6
4210096498,2,0.2276190476190476,6
4210096498,3,0.2650142993326978,6
4210096636,0,,6
4210096636,1,0.04273084479371316,6
4210096636,2,0.09619047619047619,6
4210096636,3,0.16587225929456625,6
4210096972,0,0.4411452810180276,6
4210096972,1,0.12082514734774066,6
4210096972,2,0.02,6
4210096972,3,0.25357483317445184,6
4210097287,0,0.672322375397667,6
4210097287,1,0.12475442043222004,6
4210097287,2,0.02,6
4210097287,3,,6
4210097785,0,0.0535524920466596,6
4210097785,1,0.08742632612966601,6
4210097785,2,0.11142857142857143,6
4210097785,3,0.028598665395614873,6
4210098814,0,0.5779427359490986,6
4210098814,1,0.5019646365422397,6
4210098814,2,0.5428571428571428,6
4210098814,3,0.36892278360343184,6
4210098931,0,,6
4210098931,1,0.5992141453831041,6
4210098931,2,0.5295238095238095,6
4210098931,3,0.3479504289799809,6
4210099336,0,0.31601272534464475,6
4210099336,1,0.4223968565815324,6
4210099336,2,0.5247619047619048,6
4210099336,3,0.5033365109628217,6
4210099595,0,,6
4210099595,1,0.04273084479371316,6
4210099595,2,0.11428571428571428,6
4210099595,3,0.330791229742612,6
4210100211,0,,6
4210100211,1,0.3506876227897839,6
4210100211,2,0.49238095238095236,6
4210100211,3,0.6015252621544328,6
4210100294,0,0.0535524920466596,6
4210100294,1,0.46954813359528486,6
4210100294,2,0.3914285714285714,6
4210100294,3,0.6034318398474738,6
4210100810,0,,6
4210100810,1,,6
4210100810,2,0.11619047619047619,6
4210100810,3,0.09342230695900858,6
4210100841,0,0.0535524920466596,6
4210100841,1,0.37328094302554027,6
4210100841,2,0.6523809523809524,6
4210100841,3,0.7407054337464252,6
4210101049,0,0.0535524920466596,6
4210101049,1,0.16404715127701375,6
4210101049,2,0.3361904761904762,6
4210101049,3,0.28217349857006674,6
4210101190,0,0.0535524920466596,6
4210101190,1,0.4764243614931238,6
4210101190,2,0.32761904761904764,6
4210101190,3,0.1553860819828408,6
4210101327,0,0.9544008483563097,6
4210101327,1,0.6846758349705304,6
4210101327,2,0.6742857142857143,6
4210101327,3,0.6873212583412774,6
4210101641,0,0.0535524920466596,6
4210101641,1,0.18172888015717092,6
4210101641,2,0.15619047619047619,6
4210101641,3,0.25738798856053385,6
4210101935,0,0.1956521739130435,6
4210101935,1,0.04273084479371316,6
4210101935,2,0.07047619047619047,6
4210101935,3,0.43469971401334606,6
4210102044,0,0.0535524920466596,6
4210102044,1,0.04273084479371316,6
4210102044,2,0.1961904761904762,6
4210102044,3,0.15061963775023832,6
4210102099,0,0.3149522799575822,6
4210102099,1,0.3045186640471513,6
4210102099,2,0.2733333333333333,6
4210102099,3,0.10486177311725453,6
4210102181,0,0.2979851537645811,6
4210102181,1,0.2593320235756385,6
4210102181,2,0.02,6
4210102181,3,,6
4210102705,0,0.21474019088016968,6
4210102705,1,0.04273084479371316,6
4210102705,2,0.08476190476190476,6
4210102705,3,0.06196377502383222,6
4210104314,0,0.4188759278897137,6
4210104314,1,0.6444007858546169,6
4210104314,2,0.820952380952381,6
4210104314,3,0.6959008579599618,6
4210104735,0,0.5790031813361611,6
4210104735,1,0.3742632612966601,6
4210104735,2,0.52,6
4210104735,3,0.4871306005719733,6
4210104856,0,0.34676564156945916,6
4210104856,1,0.22298624754420432,6
4210104856,2,0.5190476190476191,6
4210104856,3,0.5900857959961868,6
4210104968,0,0.0535524920466596,6
4210104968,1,0.275049115913556,6
4210104968,2,0.4542857142857143,6
4210104968,3,0.5757864632983795,6
4210105015,0,0.4209968186638388,6
4210105015,1,0.09430255402750491,6
4210105015,2,0.4247619047619048,6
4210105015,3,0.29075309818875117,6
4210105273,0,,6
4210105273,1,,6
4210105273,2,,6
4210105273,3,,6
4210105618,0,,6
4210105618,1,,6
4210105618,2,,6
4210105618,3,,6
4210105714,0,,6
4210105714,1,,6
4210105714,2,0.02,6
4210105714,3,0.16301239275500476,6
4210105766,0,0.1474019088016967,6
4210105766,1,0.04273084479371316,6
4210105766,2,0.07238095238095238,6
4210105766,3,0.06291706387035272,6
4210106353,0,,6
4210106353,1,,6
4210106353,2,0.02,6
4210106353,3,0.3203050524308866,6
4210106489,0,0.30010604453870626,6
4210106489,1,0.20923379174852652,6
4210106489,2,0.2923809523809524,6
4210106489,3,0.43660629170638704,6
4210106595,0,,6
4210106595,1,,6
4210106595,2,0.02,6
4210106595,3,0.2640610104861773,6
4210106879,0,0.8685047720042418,6
4210106879,1,0.8526522593320236,6
4210106879,2,0.8628571428571429,6
4210106879,3,0.9923736892278361,6
4210107338,0,0.20784729586426298,6
4210107338,1,0.04273084479371316,6
4210107338,2,0.24095238095238095,6
4210107338,3,0.2554814108674929,6
4210107408,0,0.23382820784729585,6
4210107408,1,0.5579567779960707,6
4210107408,2,0.700952380952381,6
4210107408,3,0.34985700667302194,6
4210107917,0,0.0535524920466596,6
4210107917,1,0.12770137524557956,6
4210107917,2,0.49333333333333335,6
4210107917,3,0.47950428979980936,6
4210108049,0,0.5238600212089077,6
4210108049,1,0.12180746561886051,6
4210108049,2,0.07904761904761905,6
4210108049,3,0.14489990467111535,6
4210108601,0,,6
4210108601,1,,6
4210108601,2,,6
4210108601,3,,6
4210108700,0,,6
4210108700,1,0.33104125736738704,6
4210108700,2,0.19333333333333333,6
4210108700,3,0.20400381315538607,6
4210108791,0,,6
4210108791,1,0.14145383104125736,6
4210108791,2,0.29619047619047617,6
4210108791,3,0.028598665395614873,6
4210108968,0,0.2873806998939555,6
4210108968,1,0.11787819253438114,6
4210108968,2,0.25523809523809526,6
4210108968,3,0.2812202097235462,6
4210108985,0,0.4973488865323436,6
4210108985,1,0.6129666011787819,6
4210108985,2,0.5333333333333333,6
4210108985,3,0.5166825548141086,6
4210108991,0,0.21845174973488865,6
4210108991,1,0.3379174852652259,6
4210108991,2,0.38666666666666666,6
4210108991,3,0.45948522402287895,6
4210109259,0,0.16967126193001061,6
4210109259,1,0.33595284872298625,6
4210109259,2,0.2695238095238095,6
4210109259,3,0.32983794089609153,6
4210109567,0,0.14846235418875928,6
4210109567,1,0.4076620825147348,6
4210109567,2,0.4228571428571429,6
4210109567,3,0.23260247855100094,6
4210110459,0,,6
4210110459,1,0.27111984282907664,6
4210110459,2,0.18761904761904763,6
4210110459,3,0.11820781696854146,6
4210110509,0,,6
4210110509,1,0.04273084479371316,6
4210110509,2,0.14761904761904762,6
4210110509,3,,6
4210110523,0,0.11823966065747614,6
4210110523,1,0.17485265225933203,6
4210110523,2,0.35523809523809524,6
4210110523,3,0.2716873212583413,6
4210110664,0,0.25556733828207845,6
4210110664,1,0.04273084479371316,6
4210110664,2,0.18666666666666668,6
4210110664,3,0.13822688274547187,6
4210110767,0,0.0535524920466596,6
4210110767,1,0.04273084479371316,6
4210110767,2,0.1419047619047619,6
4210110767,3,0.028598665395614873,6
4210110848,0,0.0535524920466596,6
4210110848,1,0.04273084479371316,6
4210110848,2,0.06476190476190476,6
4210110848,3,0.17349857006673022,6
4210110987,0,0.5503711558854719,6
4210110987,1,0.6051080550098232,6
4210110987,2,0.6723809523809524,6
4210110987,3,0.7225929456625357,6
4210111179,0,0.7306468716861082,6
4210111179,1,0.5972495088408645,6
4210111179,2,0.6123809523809524,6
4210111179,3,0.8846520495710201,6
4210111804,0,,6
4210111804,1,0.14636542239685657,6
4210111804,2,0.42095238095238097,6
4210111804,3,0.28503336510962823,6
4210111876,0,0.37009544008483564,6
4210111876,1,0.25638506876227896,6
4210111876,2,0.3171428571428571,6
4210111876,3,0.12869399428026693,6
4210111906,0,0.0535524920466596,6
4210111906,1,0.04273084479371316,6
4210111906,2,0.08285714285714285,6
4210111906,3,,6
4210111938,0,,6
4210111938,1,,6
4210111938,2,,6
4210111938,3,,6
4210112371,0,0.4878048780487805,6
4210112371,1,0.4950884086444008,6
4210112371,2,0.5266666666666666,6
4210112371,3,0.446139180171592,6
4210112577,0,,6
4210112577,1,0.39783889980353637,6
4210112577,2,0.4180952380952381,6
4210112577,3,0.21067683508102955,6
4210112672,0,0.0535524920466596,6
4210112672,1,0.2318271119842829,6
4210112672,2,0.16476190476190475,6
4210112672,3,0.40896091515729266,6
4210113003,0,0.1664899257688229,6
4210113003,1,0.04273084479371316,6
4210113003,2,0.24761904761904763,6
4210113003,3,0.3603431839847474,6
4210113540,0,,6
4210113540,1,0.137524557956778,6
4210113540,2,0.05714285714285714,6
4210113540,3,0.08388941849380362,6
4210114115,0,0.26617179215270415,6
4210114115,1,0.5009823182711198,6
4210114115,2,0.5542857142857143,6
4210114115,3,0.4604385128693994,6
4210114143,0,,6
4210114143,1,0.5412573673870335,6
4210114143,2,0.22285714285714286,6
4210114143,3,0.3851286939942803,6
4210114444,0,,6
4210114444,1,0.04273084479371316,6
4210114444,2,0.6952380952380952,6
4210114444,3,0.5319351763584366,6
4210114445,0,0.32873806998939553,6
4210114445,1,0.5481335952848723,6
4210114445,2,0.44095238095238093,6
4210114445,3,0.5700667302192565,6
4210114575,0,0.235949098621421,6
4210114575,1,0.2175834970530452,6
4210114575,2,0.20666666666666667,6
4210114575,3,0.4909437559580553,6
4210114836,0,0.11346765641569459,6
4210114836,1,0.0893909626719057,6
4210114836,2,0.02,6
4210114836,3,0.028598665395614873,6
4210115145,0,0.792152704135737,6
4210115145,1,0.8005893909626719,6
4210115145,2,0.7257142857142858,6
4210115145,3,0.9551954242135366,6
4210115238,0,0.4931071049840933,6
4210115238,1,0.29960707269155207,6
4210115238,2,0.3047619047619048,6
4210115238,3,0.24213536701620592,6
4210115256,0,,6
4210115256,1,,6
4210115256,2,0.02,6
4210115256,3,0.17063870352716873,6
4210115614,0,,6
4210115614,1,,6
4210115614,2,,6
4210115614,3,0.028598665395614873,6
4210115976,0,0.38918345705196183,6
4210115976,1,0.17288801571709234,6
4210115976,2,0.36857142857142855,6
4210115976,3,0.2583412774070543,6
4210116243,0,,6
4210116243,1,0.35952848722986247,6
4210116243,2,,6
4210116243,3,0.1325071496663489,6
4210117083,0,,6
4210117083,1,0.1856581532416503,6
4210117083,2,0.22380952380952382,6
4210117083,3,0.49571020019065776,6
4210117453,0,0.6129374337221634,6
4210117453,1,0.7053045186640472,6
4210117453,2,0.6904761904761905,6
4210117453,3,0.7082936129647283,6
4210117499,0,0.27783669141039236,6
4210117499,1,0.47445972495088407,6
4210117499,2,0.2,6
4210117499,3,0.1124880838894185,6
4210117619,0,,6
4210117619,1,0.04273084479371316,6
4210117619,2,0.5285714285714286,6
4210117619,3,0.4833174451858913,6
4210117924,0,,6
4210117924,1,0.04273084479371316,6
4210117924,2,0.35619047619047617,6
4210117924,3,0.12392755004766444,6
4210118014,0,0.6182396606574762,6
4210118014,1,0.5982318271119843,6
4210118014,2,0.6209523809523809,6
4210118014,3,0.23641563393708293,6
4210118434,0,0.3404029692470838,6
4210118434,1,0.224950884086444,6
4210118434,2,0.41619047619047617,6
4210118434,3,0.4938036224976168,6
4210119004,0,0.10922587486744433,6
4210119004,1,0.2387033398821218,6
4210119004,2,0.4580952380952381,6
4210119004,3,0.028598665395614873,6
4210119046,0,0.2258748674443266,6
4210119046,1,0.48428290766208254,6
4210119046,2,0.5714285714285714,6
4210119046,3,0.6224976167778837,6
4210119109,0,0.9384941675503712,6
4210119109,1,0.9872298624754421,6
4210119109,2,0.9495238095238095,6
4210119109,3,0.9637750238322211,6
4210119589,0,0.0535524920466596,6
4210119589,1,0.16110019646365423,6
4210119589,2,0.24952380952380954,6
4210119589,3,0.336510962821735,6
4210120050,0,0.5821845174973489,6
4210120050,1,0.42730844793713163,6
4210120050,2,0.5123809523809524,6
4210120050,3,0.563393708293613,6
4210120076,0,,6
4210120076,1,0.14734774066797643,6
4210120076,2,,6
4210120076,3,,6
4210120349,0,0.42735949098621423,6
4210120349,1,0.5363457760314342,6
4210120349,2,0.2419047619047619,6
4210120349,3,0.028598665395614873,6
4210120668,0,0.21208907741251326,6
4210120668,1,0.6178781925343811,6
4210120668,2,0.580952380952381,6
4210120668,3,0.6939942802669209,6
4210120900,0,0.0535524920466596,6
4210120900,1,0.15618860510805502,6
4210120900,2,0.06380952380952382,6
4210120900,3,0.1954242135367016,6
4210121272,0,0.39660657476139977,6
4210121272,1,0.45088408644400785,6
4210121272,2,0.5514285714285714,6
4210121272,3,0.5300285986653956,6
4210121439,0,,6
4210121439,1,0.18271119842829076,6
4210121439,2,0.02,6
4210121439,3,0.23736892278360344,6
4210121787,0,,6
4210121787,1,,6
4210121787,2,,6
4210121787,3,0.07530981887511916,6
4210121988,0,0.5387062566277837,6
4210121988,1,0.28978388998035365,6
4210121988,2,0.5028571428571429,6
4210121988,3,0.5328884652049571,6
4210122704,0,0.0535524920466596,6
4210122704,1,,6
4210122704,2,0.12476190476190477,6
4210122704,3,0.15252621544327932,6
4210122924,0,0.2767762460233298,6
4210122924,1,0.14931237721021612,6
4210122924,2,0.02,6
4210122924,3,0.0886558627264061,6
4210122954,0,0.0535524920466596,6
4210122954,1,0.1944990176817289,6
4210122954,2,0.08190476190476191,6
4210122954,3,0.058150619637750235,6
4210123017,0,0.0535524920466596,6
4210123017,1,,6
4210123017,2,,6
4210123017,3,,6
4210124136,0,0.0535524920466596,6
4210124136,1,,6
4210124136,2,0.02,6
4210124136,3,,6
4210124153,0,0.0535524920466596,6
4210124153,1,,6
4210124153,2,0.049523809523809526,6
4210124153,3,0.3956148713060057,6
4210124175,0,0.0535524920466596,6
4210124175,1,0.04273084479371316,6
4210124175,2,0.29428571428571426,6
4210124175,3,0.47569113441372735,6
4210124598,0,0.4135737009544008,6
4210124598,1,0.30648330058939094,6
4210124598,2,0.6695238095238095,6
4210124598,3,0.3765490943755958,6
4210124779,0,0.4676564156945917,6
4210124779,1,0.44204322200392926,6
4210124779,2,0.32857142857142857,6
4210124779,3,0.5624404194470924,6
4210125099,0,0.37645811240721105,6
4210125099,1,0.5216110019646365,6
4210125099,2,0.5171428571428571,6
4210125099,3,0.38036224976167776,6
4210125474,0,0.3213149522799576,6
4210125474,1,0.44106090373280943,6
4210125474,2,0.259047619047619,6
4210125474,3,0.41658722592945663,6
4210126032,0,0.6988335100742312,6
4210126032,1,0.8074656188605108,6
4210126032,2,0.7942857142857143,6
4210126032,3,0.6863679694947569,6
4210126298,0,0.5153764581124072,6
4210126298,1,0.6060903732809431,6
4210126298,2,0.41333333333333333,6
4210126298,3,0.43946615824594853,6
4210126592,0,,6
4210126592,1,0.04273084479371316,6
4210126592,2,0.36095238095238097,6
4210126592,3,0.028598665395614873,6
4210127055,0,,6
4210127055,1,,6
4210127055,2,,6
4210127055,3,,6
4210127358,0,0.3488865323435843,6
4210127358,1,0.43909626719056977,6
4210127358,2,0.6342857142857142,6
4210127358,3,0.4918970448045758,6
4210127473,0,0.17497348886532343,6
4210127473,1,0.3428290766208251,6
4210127473,2,0.13428571428571429,6
4210127473,3,0.028598665395614873,6
4210127612,0,0.28844114528101805,6
4210127612,1,0.4292730844793713,6
4210127612,2,0.4342857142857143,6
4210127612,3,0.0905624404194471,6
4210127693,0,,6
4210127693,1,0.24607072691552062,6
4210127693,2,0.4195238095238095,6
4210127693,3,0.3508102955195424,6
4210127875,0,,6
4210127875,1,0.32612966601178783,6
4210127875,2,0.04476190476190476,6
4210127875,3,0.39466158245948524,6
4210127938,0,,6
4210127938,1,0.1719056974459725,6
4210127938,2,0.2257142857142857,6
4210127938,3,0.27645376549094375,6
4210128526,0,0.2067868504772004,6
4210128526,1,0.1237721021611002,6
4210128526,2,0.02,6
4210128526,3,0.3060057197330791,6
4210128618,0,0.38494167550371156,6
4210128618,1,0.4675834970530452,6
4210128618,2,0.3961904761904762,6
4210128618,3,0.5224022878932316,6
4210128757,0,0.1728525980911983,6
4210128757,1,0.13457760314341846,6
4210128757,2,0.23523809523809525,6
4210128757,3,0.028598665395614873,6
4210128969,0,0.30381760339342523,6
4210128969,1,0.6699410609037328,6
4210128969,2,0.5533333333333333,6
4210128969,3,0.6196377502383222,6
4210129097,0,,6
4210129097,1,0.17681728880157171,6
4210129097,2,0.25333333333333335,6
4210129097,3,0.25071496663489035,6
4210130600,0,0.0535524920466596,6
4210130600,1,0.04273084479371316,6
4210130600,2,0.10666666666666667,6
4210130600,3,0.07816968541468065,6
4210130649,0,,6
4210130649,1,,6
4210130649,2,0.02,6
4210130649,3,0.07721639656816015,6
4210131007,0,0.6712619300106044,6
4210131007,1,0.5402750491159135,6
4210131007,2,0.5438095238095239,6
4210131007,3,0.5853193517635844,6
4210131075,0,0.34994697773064687,6
4210131075,1,0.04273084479371316,6
4210131075,2,0.1819047619047619,6
4210131075,3,0.1315538608198284,6
4210131357,0,0.8674443266171792,6
4210131357,1,0.925343811394892,6
4210131357,2,0.9038095238095238,6
4210131357,3,0.7426120114394662,6
4210131712,0,0.76033934252386,6
4210131712,1,0.8791748526522594,6
4210131712,2,0.8809523809523809,6
4210131712,3,0.8836987607244995,6
4210132596,0,0.33191940615058324,6
4210132596,1,0.11100196463654224,6
4210132596,2,0.2895238095238095,6
4210132596,3,0.3794089609151573,6
4210132746,0,0.8907741251325557,6
4210132746,1,0.8555992141453831,6
4210132746,2,0.7647619047619048,6
4210132746,3,0.8236415633937083,6
4210133143,0,0.49946977730646874,6
4210133143,1,0.48035363457760316,6
4210133143,2,0.518095238095238,6
4210133143,3,0.30791229742612014,6
4210133905,0,0.11823966065747614,6
4210133905,1,0.481335952848723,6
4210133905,2,0.3485714285714286,6
4210133905,3,0.4127740705433746,6
4210134091,0,,6
4210134091,1,0.7180746561886051,6
4210134091,2,0.9952380952380953,6
4210134091,3,0.5281220209723546,6
4210134534,0,0.23223753976670203,6
4210134534,1,0.04273084479371316,6
4210134534,2,0.08571428571428572,6
4210134534,3,0.432793136320305,6
4210134769,0,0.545068928950159,6
4210134769,1,0.5117878192534381,6
4210134769,2,0.5838095238095238,6
4210134769,3,0.451858913250715,6
4210135078,0,0.49204665959703076,6
4210135078,1,0.10019646365422397,6
4210135078,2,0.02,6
4210135078,3,0.18303145853193517,6
4210135252,0,0.2295864262990456,6
4210135252,1,0.46660117878192536,6
4210135252,2,0.4828571428571429,6
4210135252,3,0.4184938036224976,6
4210135903,0,,6
4210135903,1,,6
4210135903,2,0.12,6
4210135903,3,0.14871306005719734,6
4210136305,0,0.12089077412513255,6
4210136305,1,0.3565815324165029,6
4210136305,2,0.2914285714285714,6
4210136305,3,0.3679694947569113,6
4210136897,0,0.2513255567338282,6
4210136897,1,0.14538310412573674,6
4210136897,2,,6
4210136897,3,0.2430886558627264,6
4210137306,0,0.6299045599151644,6
4210137306,1,0.7072691552062869,6
4210137306,2,0.659047619047619,6
4210137306,3,0.7502383222116301,6
4210137549,0,0.5567338282078473,6
4210137549,1,0.6227897838899804,6
4210137549,2,0.4419047619047619,6
4210137549,3,0.11058150619637751,6
4210137555,0,0.2014846235418876,6
4210137555,1,0.3948919449901768,6
4210137555,2,0.07428571428571429,6
4210137555,3,0.223069590085796,6
4210137750,0,0.22269353128313893,6
4210137750,1,0.47347740667976423,6
4210137750,2,0.4866666666666667,6
4210137750,3,0.5586272640610105,6
4210137803,0,0.0535524920466596,6
4210137803,1,,6
4210137803,2,,6
4210137803,3,0.08007626310772165,6
4210138024,0,0.0535524920466596,6
4210138024,1,0.04273084479371316,6
4210138024,2,0.11523809523809524,6
4210138024,3,0.028598665395614873,6
4210138094,0,0.11240721102863202,6
4210138094,1,0.23673870333988212,6
4210138094,2,0.31333333333333335,6
4210138094,3,0.29933269780743565,6
4210138309,0,0.3902439024390244,6
4210138309,1,0.6237721021611002,6
4210138309,2,0.7038095238095238,6
4210138309,3,0.684461391801716,6
4210138311,0,0.45546129374337224,6
4210138311,1,0.4258349705304519,6
4210138311,2,0.2038095238095238,6
4210138311,3,0.328884652049571,6
4210138500,0,,6
4210138500,1,0.5707269155206287,6
4210138500,2,0.6285714285714286,6
4210138500,3,0.7025738798856054,6
4210138636,0,0.17391304347826086,6
4210138636,1,0.29469548133595286,6
4210138636,2,0.20476190476190476,6
4210138636,3,0.36129647283126787,6
4210138663,0,0.0535524920466596,6
4210138663,1,0.3418467583497053,6
4210138663,2,0.13333333333333333,6
4210138663,3,0.4003813155386082,6
4210140114,0,0.33510074231177095,6
4210140114,1,0.3889980353634578,6
4210140114,2,0.379047619047619,6
4210140114,3,0.1982840800762631,6
4210140176,0,,6
4210140176,1,0.04273084479371316,6
4210140176,2,0.3838095238095238,6
4210140176,3,0.4966634890371783,6
4210140341,0,0.48568398727465534,6
4210140341,1,0.2220039292730845,6
4210140341,2,0.3304761904761905,6
4210140341,3,0.20781696854146806,6
4210140405,0,,6
4210140405,1,,6
4210140405,2,,6
4210140405,3,0.028598665395614873,6
4210140816,0,0.0535524920466596,6
4210140816,1,0.04273084479371316,6
4210140816,2,0.29904761904761906,6
4210140816,3,0.2669208770257388,6
4210140884,0,0.4146341463414634,6
4210140884,1,0.5049115913555993,6
4210140884,2,0.4514285714285714,6
4210140884,3,0.2726406101048618,6
4210140958,0,0.49628844114528103,6
4210140958,1,0.6267190569744597,6
4210140958,2,0.5923809523809523,6
4210140958,3,0.3536701620591039,6
4210141039,0,0.9427359490986215,6
4210141039,1,0.9469548133595285,6
4210141039,2,0.88,6
4210141039,3,0.7950428979980935,6
4210141337,0,0.1511134676564157,6
4210141337,1,0.3055009823182711,6
4210141337,2,0.16047619047619047,6
4210141337,3,0.09532888465204957,6
4210141674,0,,6
4210141674,1,,6
4210141674,2,0.05047619047619047,6
4210141674,3,0.028598665395614873,6
4210142152,0,0.29374337221633084,6
4210142152,1,0.14047151277013753,6
4210142152,2,0.9628571428571429,6
4210142152,3,0.9971401334604385,6
4210142217,0,0.503711558854719,6
4210142217,1,0.5137524557956779,6
4210142217,2,0.5457142857142857,6
4210142217,3,0.40800762631077214,6
4210142393,0,0.21739130434782608,6
4210142393,1,0.2691552062868369,6
4210142393,2,0.11904761904761904,6
4210142393,3,0.028598665395614873,6
4210142480,0,0.0535524920466596,6
4210142480,1,0.48526522593320237,6
4210142480,2,0.5228571428571429,6
4210142480,3,0.2659675881792183,6
4210142672,0,0.5169671261930011,6
4210142672,1,0.09135559921414538,6
4210142672,2,0.15904761904761905,6
4210142672,3,0.09246901811248809,6
4210143137,0,0.8377518557794273,6
4210143137,1,0.75049115913556,6
4210143137,2,0.8657142857142858,6
4210143137,3,0.6120114394661582,6
4210143381,0,0.3928950159066808,6
4210143381,1,0.04273084479371316,6
4210143381,2,0.16285714285714287,6
4210143381,3,0.30123927550047663,6
4210143392,0,0.32237539766702017,6
4210143392,1,0.5245579567779961,6
4210143392,2,0.26761904761904765,6
4210143392,3,0.5233555767397522,6
4210144023,0,0.12354188759278897,6
4210144023,1,0.04273084479371316,6
4210144023,2,0.08095238095238096,6
4210144023,3,0.30409914204003813,6
4210144228,0,0.3997879109225875,6
4210144228,1,0.22102161100196463,6
4210144228,2,0.13142857142857142,6
4210144228,3,0.5338417540514776,6
4210144267,0,0.3425238600212089,6
4210144267,1,0.0962671905697446,6
4210144267,2,0.3057142857142857,6
4210144267,3,0.028598665395614873,6
4210144560,0,0.4050901378579003,6
4210144560,1,0.3212180746561886,6
4210144560,2,0.638095238095238,6
4210144560,3,0.5996186844613918,6
4210144876,0,0.5217391304347826,6
4210144876,1,0.611984282907662,6
4210144876,2,0.41714285714285715,6
4210144876,3,0.4070543374642517,6
4210145274,0,0.2916224814422057,6
4210145274,1,0.5314341846758349,6
4210145274,2,0.5142857142857142,6
4210145274,3,0.4947569113441373,6
4210145812,0,,6
